articleID,domain,date,category,source,relation,F-type,label
8259,independent24.com,2018-10-02 22:39:07,National,পুলিশ,Related,,1.0
8260,independent24.com,2018-10-09 17:12:36,National,reporter,Related,,1.0
8261,jagonews24.com,2018-09-20 18:24:22,National,"সদর থানা পুলিশ ও স্থানীয় সূত্র,সদর থানা পুলিশের ভারপ্রাপ্ত কর্মকর্তা (ওসি)",Related,,1.0
8262,bangla.bdnews24.com,2018-09-20 23:13:50,International,বিবিসি,Related,,1.0
8263,jagonews24.com,2018-09-23 11:12:27,National,দেবপুড় ফাঁড়ী ইনচার্জ ইন্সপেক্টর,Related,,1.0
8265,jagonews24.com,2018-09-24 13:36:25,National,বান্দরবানে রাজবিহারের অধ্যক্ষ,Related,,1.0
8266,jagonews24.com,2018-09-23 19:36:27,National,নারায়ণগঞ্জ জেলা পুলিশের অতিরিক্ত পুলিশ সুপার,Related,,1.0
8267,independent24.com,2018-09-21 14:26:51,National,"ডাক, টেলিযোগাযোগ ও তথ্যপ্রযুক্তিমন্ত্রী",Related,,1.0
8268,bangla.thereport24.com,2018-09-23 12:29:50,Entertainment,writter,Related,,1.0
1,channeldhaka.news,2019-03-14T13:34:14+00:00,International,Reporter,Unrelated,Satire,0.0
2,earki.com,"সেম্বর ১৭, ২০১৮ ",Miscellaneous,Reporter,Unrelated,Satire,0.0
3,earki.com,"২০:৩৯, জানুয়ারি ১৪, ২০১৯ ",Miscellaneous,Reporter,Unrelated,Satire,0.0
4,channeldhaka.news,2018-06-30T15:56:47+00:00,Sports,Reporter,Unrelated,Satire,0.0
5,motikontho.wordpress.com,2013-03-05T21:55:45+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
6,channeldhaka.news,2018-12-24T18:17:50+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
7,earki.com,2019-03-14T02:33:32+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
8,motikontho.wordpress.com,2011-06-19T07:12:21+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
10,bengaliviralnews.com,2018-01-03T17:21:14+00:00,Miscellaneous,Reporter,Unrelated,Clickbaits,0.0
11,motikontho.wordpress.com,2015-02-22T14:45:30+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
12,channeldhaka.news,2019-06-01T16:20:20+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
13,motikontho.wordpress.com,2013-06-29T07:38:35+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
14,bengalbeats.com,2019-06-10T13:36:26+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
15,motikontho.wordpress.com,2014-02-25T15:54:40+00:00,Sports,Reporter,Unrelated,Satire,0.0
16,channeldhaka.news,2019-05-20T03:33:53+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
17,channeldhaka.news,2019-05-06T01:46:56+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
18,channeldhaka.news,2017-12-27T11:15:51+00:00,Lifestyle,Reporter,Unrelated,Satire,0.0
19,earki.com,"সেম্বর ০৮, ২০১৮ ",Miscellaneous,Reporter,Related,Satire,0.0
20,motikontho.wordpress.com,2012-08-28T11:25:25+00:00,Politics,Reporter,Unrelated,Satire,0.0
21,channeldhaka.news,2019-02-22T14:50:20+00:00,Technology,Reporter,Related,Satire,0.0
22,channeldhaka.news,2019-05-17T22:40:37+00:00,National,Reporter,Related,Satire,0.0
23,shadhinbangla24.com.bd,2018-04-27 09:46:31,Sports,টেলিগ্রাফ ,Unrelated,Fake,0.0
24,channeldhaka.news,2019-05-01T20:47:31+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
25,channeldhaka.news,2019-03-26T22:08:23+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
26,channeldhaka.news,2019-05-11T12:28:40+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
27,channeldhaka.news,2018-12-14T02:33:33+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
28,earki.com,"সেম্বর ২৪, ২০১৮ ",Technology,Reporter,Unrelated,Satire,0.0
29,bengalbeats.com,2019-04-29T16:37:19+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
30,bengaliviralnews.com,2019-03-28T16:56:57+00:00,Miscellaneous,Reporter,Unrelated,Clickbaits,0.0
31,earki.com,"১৮:০৪, জানুয়ারি ৩০, ২০১৯ ",Miscellaneous,Reporter,Unrelated,Satire,0.0
32,channeldhaka.news,2019-04-12T16:50:10+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
33,bengalbeats.com,2019-08-18T13:34:21+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
34,bengaliviralnews.com,2019-03-15T08:58:56+00:00,Miscellaneous,Reporter,Unrelated,Clickbaits,0.0
35,earki.com,"েম্বর ২৯, ২০১৮ ",Miscellaneous,Reporter,Unrelated,Satire,0.0
36,sylhettoday24.news,2015-11-03 11:29:00,National,বনানী থানার ভারপ্রাপ্ত কর্মকর্তা (ওসি),related,Fake,0.0
37,channeldhaka.news,2018-07-13T18:34:56+00:00,Sports,ফুটবলের অভিভাবক সংস্থার ঊর্ধ্বতন কর্মকর্তা ফেডরিকো,Related,Satire,0.0
38,channeldhaka.news,2019-02-12T06:12:48+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
39,channeldhaka.news,2018-07-16T18:27:53+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
40,channeldhaka.news,2017-10-02T15:44:15+00:00,International,যোগগুরু,Unrelated,Satire,0.0
41,motikontho.wordpress.com,2015-12-09T21:23:59+00:00,Politics,Reporter,Unrelated,Satire,0.0
42,earki.com,"েম্বর ২৬, ২০১৮ ",Miscellaneous,Reporter,Unrelated,Satire,0.0
43,motikontho.wordpress.com,2011-11-29T08:35:23+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
44,channeldhaka.news,2018-04-15T16:49:33+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
45,earki.com,"েম্বর ২৫, ২০১৮ ",Entertainment,রনির সর্বশেষ ফেসবুক স্ট্যাটাস।,Unrelated,Satire,0.0
46,channeldhaka.news,2019-05-31T19:14:56+00:00,Sports,ইনস্ট্রাগ্রাম,Related,Satire,0.0
47,channeldhaka.news,2019-05-05T18:49:41+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
48,channeldhaka.news,2019-01-10T03:23:43+00:00,Technology,Reporter,Unrelated,Satire,0.0
49,earki.com,"২০:০৩, ফেব্রুয়ারি ০৪, ২০১৯ ",Technology,Reporter,Unrelated,Satire,0.0
50,earki.com,"১৬:৩৩, জানুয়ারি ০৬, ২০১৯ ",Miscellaneous,Reporter,Related,Satire,0.0
51,earki.com,"সেম্বর ০৯, ২০১৮ ",Sports,Reporter,Unrelated,Satire,0.0
52,channeldhaka.news,2019-05-24T19:25:51+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
53,shawdeshbhumi.com,2017-11-23 8:35:00,National,পিপলস অ্যান্ড পলিটিকস,related,Fake,0.0
54,bengaliviralnews.com,2019-05-29T11:22:19+00:00,Entertainment,Reporter,Unrelated,Clickbaits,0.0
55,channeldhaka.news,2019-04-20T18:38:14+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
56,channeldhaka.news,2018-11-11T15:44:47+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
57,motikontho.wordpress.com,2012-08-29T08:56:19+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
58,earki.com,"সেম্বর ২৪, ২০১৮ ",Miscellaneous,Reporter,Unrelated,Satire,0.0
59,earki.com,"সেম্বর ০৩, ২০১৮ ",Miscellaneous,Reporter,Unrelated,Satire,0.0
60,motikontho.wordpress.com,2013-10-31T16:22:00+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
61,channeldhaka.news,2019-01-22T18:07:32+00:00,Crime,ফেসবুক,Related,Satire,0.0
62,motikontho.wordpress.com,2012-09-30T12:11:16+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
63,earki.com,"সেম্বর ০২, ২০১৮ ",Miscellaneous,Reporter,Unrelated,Satire,0.0
64,bengaliviralnews.com,2019-05-26T04:27:49+00:00,Miscellaneous,Reporter,Unrelated,Clickbaits,0.0
65,bdexclusivenews.blogspot.com,2018-03-21 02:41:00,National,স্বরাষ্ট্রমন্ত্রী,related,Fake,0.0
66,bengalbeats.com,2019-04-18T22:20:16+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
67,channeldhaka.news,2019-05-01T20:47:31+00:00,Crime,Reporter,Unrelated,Satire,0.0
68,channeldhaka.news,2019-01-29T18:48:23+00:00,National,"No Trusted Source Found ,Reporter",Unrelated,Satire,0.0
69,earki.com,"সেম্বর ২৬, ২০১৮ ",Miscellaneous,Reporter,Unrelated,Satire,0.0
70,bengalbeats.com,2019-05-19T20:06:41+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
71,earki.com,"১৬:১৬, জানুয়ারি ১৫, ২০১৯ ",International,Reporter,Related,Satire,0.0
72,bengalbeats.com,2019-05-21T16:38:32+00:00,Crime,Reporter,Unrelated,Satire,0.0
73,channeldhaka.news,2019-05-03T16:00:13+00:00,National,Reporter,Unrelated,Satire,0.0
74,motikontho.wordpress.com,2011-03-31T11:22:54+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
75,channeldhaka.news,2019-02-23T22:26:42+00:00,Crime,Reporter,Unrelated,Satire,0.0
76,bengaliviralnews.com,2019-06-06T11:36:37+00:00,International,Reporter,Unrelated,Clickbaits,0.0
77,motikontho.wordpress.com,2013-07-31T10:55:24+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
78,channeldhaka.news,2019-04-21T14:37:46+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
79,bengalbeats.com,2018-12-11T09:18:05+00:00,Education,Reporter,Unrelated,Satire,0.0
80,earki.com,"সেম্বর ২৮, ২০১৮ ",Miscellaneous,Reporter,Unrelated,Satire,0.0
81,earki.com,"১৮:৩৪, জানুয়ারি ১৫, ২০১৯ ",Entertainment,Reporter,Unrelated,Satire,0.0
82,motikontho.wordpress.com,2014-08-30T14:27:13+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
83,channeldhaka.news,2018-05-14T08:23:38+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
84,channeldhaka.news,2019-05-01T10:11:46+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
85,earki.com,"১৮:৩৫, জানুয়ারি ১৬, ২০১৯ ",Miscellaneous,Reporter,Related,Satire,0.0
86,earki.com,"১৬:০৭, জানুয়ারি ২৬, ২০১৯ ",National,Reporter,Unrelated,Satire,0.0
87,channeldhaka.news,2019-04-11T10:20:47+00:00,Lifestyle,Reporter,Related,Satire,0.0
88,channeldhaka.news,2018-10-11T08:58:35+00:00,National,Reporter,Unrelated,Satire,0.0
89,channeldhaka.news,2019-02-16T19:42:55+00:00,Technology,Reporter,Related,Satire,0.0
90,bengalbeats.com,2019-02-26T20:58:36+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
91,channeldhaka.news,2018-08-19T20:29:32+00:00,Education,Reporter,Unrelated,Satire,0.0
92,channeldhaka.news,2018-06-03T10:07:58+00:00,Entertainment,Reporter,Unrelated,Satire,0.0
93,prothombhor.net,2017-08-24T16:56:59+00:00,Entertainment,Reporter,Unrelated,Clickbaits,0.0
94,bengaliviralnews.com,2019-07-28T17:13:24+00:00,International,Reporter,Unrelated,Clickbaits,0.0
95,motikontho.wordpress.com,2012-01-30T08:41:02+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
96,bengaliviralnews.com,2019-01-14T18:39:44+00:00,Miscellaneous,Reporter,Unrelated,Clickbaits,0.0
97,earki.com,2019-03-14T02:33:32+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
98,channeldhaka.news,2019-04-29T23:52:58+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
99,channeldhaka.news,2019-05-21T03:45:29+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
100,bengaliviralnews.com,2019-06-27T10:09:32+00:00,Entertainment,Reporter,Related,Clickbaits,0.0
101,bengalbeats.com,2019-08-04T16:55:59+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
102,channeldhaka.news,2019-05-23T22:48:51+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
103,channeldhaka.news,2018-08-19T20:01:11+00:00,Entertainment,Reporter,Unrelated,Satire,0.0
104,ctnews7,2018-08-20T06:17:11+00:00,Technology,Reporter,Related,Satire,0.0
105,bengalbeats.com,2019-03-13T14:55:17+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
106,motikontho.wordpress.com,2014-07-27T10:04:08+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
107,bengalbeats.com,2019-04-03T22:49:17+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
108,motikontho.wordpress.com,2014-06-24T11:47:46+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
109,channeldhaka.news,2019-02-14T22:32:32+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
110,channeldhaka.news,2018-11-28T18:27:31+00:00,International,Reporter,Unrelated,Satire,0.0
111,earki.com,"১৬:৪৪, জানুয়ারি ১৫, ২০১৯ ",National,Reporter,Related,Satire,0.0
112,dhakajournals.com,2019-10-15 19:38:28,International,reporter,related,Fake,0.0
113,earki.com,"েম্বর ১৫, ২০১৮ ",Politics,Reporter,Unrelated,Satire,0.0
114,channeldhaka.news,2019-03-02T01:59:31+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
115,ekushey-tv.com,2017-10-06 13:07:00,National,reporter,related,Fake,0.0
116,earki.com,"১৮:৫৫, জানুয়ারি ০২, ২০১৯ ",Entertainment,Reporter,Related,Satire,0.0
117,bn.mtnews24.com,2017-05-29 01:42:37,National,reporter,related,Fake,0.0
118,motikontho.wordpress.com,2011-06-28T16:47:14+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
119,channeldhaka.news,2019-02-16T20:51:06+00:00,Lifestyle,ভূটানের সাবেক প্রধানমন্ত্রীর  টুইটার অ্যাকাউন্ট,Unrelated,Satire,0.0
120,channeldhaka.news,2019-02-12T06:12:48+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
121,earki.com,"১৬:৪৮, জানুয়ারি ১৯, ২০১৯ ",Miscellaneous,Reporter,Unrelated,Satire,0.0
122,bdsangbad.com,2017-08-11 09:28:00,National,Reporter,Unrelated,Clickbaits,0.0
123,banglainsider.com,2017-10-11 08:19:00,National,শিক্ষাবিদ,related,Fake,0.0
124,bd-pratidin.com,2018-03-19 19:00:00,Politics,দ্য স্ট্যাটিসটিক্স,related,Fake,0.0
125,bengalbeats.com,2019-06-17T14:47:30+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
126,channeldhaka.news,2018-07-22T19:12:45+00:00,Entertainment,এটিএন বাংলার চেয়ারম্যান,Unrelated,Satire,0.0
127,channeldhaka.news,2019-01-22T12:07:32+00:00,Crime,Reporter,Related,Satire,0.0
128,channeldhaka.news,2019-02-07T16:37:52+00:00,Crime,Reporter,Related,Satire,0.0
129,channeldhaka.news,2018-09-23T10:38:48+00:00,International,স্বাস্থ্য ও চিকিৎসা বিষক উপসচিব ,Unrelated,Satire,0.0
130,earki.com,"সেম্বর ২৮, ২০১৮ ",Miscellaneous,Reporter,Unrelated,Satire,0.0
131,earki.com,"েম্বর ২৮, ২০১৮ ",Miscellaneous,Reporter,Unrelated,Satire,0.0
132,channeldhaka.news,2019-02-19T15:22:30+00:00,International,Reporter,Related,Satire,0.0
133,motikontho.wordpress.com,2012-12-30T11:13:49+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
134,earki.com,"১৯:০১, জানুয়ারি ২৯, ২০১৯ ",Miscellaneous,Reporter,Related,Satire,0.0
135,ourevergreenbangladesh.com,2019-10-12 14:21:45,National,reporter,related,Fake,0.0
136,channeldhaka.news,2018-12-05T03:18:18+00:00,Entertainment,Reporter,Unrelated,Satire,0.0
137,bengaliviralnews.com,2018-01-19T10:12:42+00:00,Miscellaneous,Reporter,Unrelated,Clickbaits,0.0
138,channeldhaka.news,2018-02-13T12:07:50+00:00,Entertainment,Reporter,Unrelated,Satire,0.0
139,motikontho.wordpress.com,2011-10-29T13:51:41+00:00,Politics,Reporter,Unrelated,Satire,0.0
140,channeldhaka.news,2019-02-22T14:50:20+00:00,Technology,Reporter,Related,Satire,0.0
141,banglainsider.com,2017-09-17 08:00:00,National,reporter,related,Fake,0.0
142,earki.com,"১৩:২৪, জানুয়ারি ১৩, ২০১৯ ",Miscellaneous,Reporter,Related,Satire,0.0
143,bengalbeats.com,2019-02-11T21:07:00+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
144,channeldhaka.news,2018-11-01T17:12:30+00:00,Sports,Reporter,Unrelated,Satire,0.0
145,motikontho.wordpress.com,2014-06-18T15:39:27+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
146,earki.com,"১৫:০৩, জানুয়ারি ২৩, ২০১৯ ",Entertainment,Journalist,Related,Satire,0.0
147,channeldhaka.news,2019-02-14T16:33:32+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
148,motikontho.wordpress.com,2015-02-15T16:06:32+00:00,Miscellaneous,"No Trusted Source Found ,Reporter",Unrelated,Satire,0.0
149,channeldhaka.news,2018-07-10T17:32:08+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
150,earki.com,2019-03-14T02:33:32+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
151,channeldhaka.news,2019-03-16T10:31:47+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
152,motikontho.wordpress.com,2013-08-31T13:43:02+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
153,bd-pratidin.com,2019-08-29 19:51:12,Entertainment,reposter,related,Fake,0.0
154,gonews24.com,1566594714,National,মোহাম্মদপুর থানার ভারপ্রাপ্ত কর্মকর্তা (ওসি) তারেক নাথ বিশ্বাস,Unrelated,Clickbaits,0.0
155,motikontho.wordpress.com,2011-07-31T02:45:12+00:00,International,Reporter,Unrelated,Satire,0.0
156,earki.com,"েম্বর ২৪, ২০১৮ ",Entertainment,Reporter,Related,Satire,0.0
157,motikontho.wordpress.com,2014-05-30T15:32:26+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
158,motikontho.wordpress.com,2014-07-29T12:37:46+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
159,aparadhchokh24bd.com,2017-08-24T16:56:59+00:00,Entertainment,Reporter,Unrelated,Satire,0.0
160,channeldhaka.news,2017-08-27T14:44:28+00:00,National,Reporter,Related,Satire,0.0
161,channeldhaka.news,2017-08-24T17:06:15+00:00,Entertainment,Reporter,Unrelated,Satire,0.0
162,motikontho.wordpress.com,2014-04-22T14:25:13+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
163,channeldhaka.news,2019-04-28T15:55:06+00:00,Lifestyle,Reporter,Unrelated,Satire,0.0
164,dailyinqilab.com,2018-03-20 12:00:00,Politics,দ্য স্ট্যাটিসটিক্স,related,Fake,0.0
165,channeldhaka.news,2018-03-09T15:19:32+00:00,Sports,Reporter,Unrelated,Satire,0.0
166,bengalbeats.com,2019-03-14T20:40:26+00:00,Sports,Reporter,Unrelated,Satire,0.0
167,channeldhaka.news,2017-09-05T21:34:27+00:00,Entertainment,Reporter,Unrelated,Satire,0.0
168,channeldhaka.news,2019-02-07T17:19:34+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
169,sarcasmnews.fun,2018-10-09T18:46:08+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
170,channeldhaka.news,2019-05-24T10:24:44+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
171,bengalbeats.com,2019-02-19T18:23:36+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
172,channeldhaka.news,2019-01-09T21:39:06+00:00,National,Reporter,Unrelated,Satire,0.0
173,channeldhaka.news,2019-02-24T14:46:52+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
174,bengalbeats.com,2019-06-02T21:06:59+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
175,motikontho.wordpress.com,2012-04-29T17:46:19+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
176,bengaliviralnews.com,2019-01-15T17:39:34+00:00,International,Reporter,Unrelated,Clickbaits,0.0
177,channeldhaka.news,2018-10-15T04:47:29+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
178,channeldhaka.news,2019-02-19T15:22:30+00:00,International,Reporter,Related,Satire,0.0
179,channeldhaka.news,2019-02-14T16:33:32+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
180,banglanews24.com,2018-02-20 02:33:29,International,আব তক নিউজ,related,Fake,0.0
181,channeldhaka.news,2019-03-18T19:21:32+00:00,Politics,Reporter,Unrelated,Satire,0.0
182,ppbd.news,2019-07-11 13:31:00,Lifestyle,reporter,related,Fake,0.0
183,motikontho.wordpress.com,2012-06-21T14:27:02+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
184,earki.com,"েম্বর ১৭, ২০১৮ ",Miscellaneous,Reporter,Unrelated,Satire,0.0
185,motikontho.wordpress.com,2011-08-04T11:36:48+00:00,National,Reporter,Related,Satire,0.0
186,motikontho.wordpress.com,2012-04-26T20:18:58+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
187,motikontho.wordpress.com,2015-11-21T16:45:17+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
188,bengalbeats.com,2019-05-22T17:11:38+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
189,bengalbeats.com,2019-04-28T19:20:59+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
190,motikontho.wordpress.com,2015-10-28T18:19:15+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
191,gonews24.com,1496247442,International,Reporter,Unrelated,Clickbaits,0.0
192,channeldhaka.news,2019-03-09T18:22:43+00:00,Lifestyle,Reporter,Unrelated,Satire,0.0
193,bengalbeats.com,2018-08-10T12:50:02+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
194,coxsbazarnews.com,2017-07-02 04:15:00,International,reporter,related,Fake,0.0
195,motikontho.wordpress.com,2014-03-29T11:11:23+00:00,Politics,Reporter,Unrelated,Satire,0.0
196,earki.com,"সেম্বর ২৬, ২০১৮ ",Politics,Reporter,Unrelated,Satire,0.0
197,channeldhaka.news,2019-04-28T13:03:09+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
198,channeldhaka.news,2019-05-26T09:18:23+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
199,bengalbeats.com,2019-06-19T16:48:45+00:00,Sports,Reporter,Unrelated,Satire,0.0
200,bengalbeats.com,2019-05-16T20:00:26+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
201,earki.com,"েম্বর ২৮, ২০১৮ ",Entertainment,Reporter,Unrelated,Satire,0.0
202,channeldhaka.news,2019-05-08T16:41:50+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
203,bengalbeats.com,2019-07-24T19:12:45+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
204,channeldhaka.news,2018-03-01T01:38:52+00:00,Crime,সোনাগাজী থানা পুলিশ,Related,Satire,0.0
205,bengalbeats.com,2019-05-28T17:17:58+00:00,Entertainment,Reporter,Unrelated,Satire,0.0
206,earki.com,"সেম্বর ১১, ২০১৮ ",Miscellaneous,Reporter,Unrelated,Satire,0.0
207,channeldhaka.news,2019-03-20T21:02:01+00:00,International,Reporter,Unrelated,Satire,0.0
208,bengalbeats.com,2019-05-13T18:08:46+00:00,Crime,Reporter,Unrelated,Satire,0.0
209,bangla.bdnews24.com,2018-03-17 11:18:22,Finance,reporter,related,Fake,0.0
210,bengalbeats.com,2019-07-10T20:21:29+00:00,Lifestyle,Reporter,Unrelated,Satire,0.0
211,lastnewsbd.com,2018-10-03T05:13:25Z,Miscellaneous,Reporter,Unrelated,Clickbaits,0.0
212,motikontho.wordpress.com,2011-07-02T17:17:42+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
213,channeldhaka.news,2019-02-07T17:27:02+00:00,Lifestyle,কিউ৮ নিউজের এক প্রতিবেদন,Related,Satire,0.0
214,bengalbeats.com,2018-07-24T15:55:39+00:00,Lifestyle,Reporter,Unrelated,Satire,0.0
215,channeldhaka.news,2019-01-26T17:56:16+00:00,Crime,শ্রীপুর থানার উপ-পরিদর্শক (এসআই),Related,Satire,0.0
216,channeldhaka.news,2017-09-13T11:08:46+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
217,channeldhaka.news,2019-02-05T12:15:10+00:00,Miscellaneous,মার্কিন বিজ্ঞানী আলবার্ট ই ম্যানেস,Unrelated,Satire,0.0
218,channeldhaka.news,2019-05-26T16:52:03+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
219,motikontho.wordpress.com,2013-07-29T22:48:25+00:00,Politics,Reporter,Unrelated,Satire,0.0
220,bengalbeats.com,2019-07-25T18:58:40+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
221,kalerkantho.com,2018-01-16 20:27:00,Lifestyle,reporter,related,Fake,0.0
222,channeldhaka.news,2018-11-02T12:22:54+00:00,International,Reporter,Unrelated,Satire,0.0
223,channeldhaka.news,2019-04-28T13:03:09+00:00,National,"No Trusted Source Found ,Reporter",Unrelated,Satire,0.0
224,motikontho.wordpress.com,2013-12-31T13:41:43+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
225,earki.com,"সেম্বর ০৫, ২০১৮ ",Miscellaneous,Reporter,Related,Satire,0.0
226,bengaliviralnews.com,2019-03-14T09:51:51+00:00,International,Reporter,Unrelated,Clickbaits,0.0
227,bengalbeats.com,2019-04-25T15:39:53+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
228,channeldhaka.news,2019-02-19T15:18:33+00:00,Lifestyle,Reporter,Unrelated,Satire,0.0
229,channeldhaka.news,2019-03-16T18:20:10+00:00,Miscellaneous,Reporter,Related,Satire,0.0
230,bengalbeats.com,2019-03-01T22:02:24+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
231,earki.com,"২০:৩৮, জানুয়ারি ১৫, ২০১৯ ",Miscellaneous,Reporter,Unrelated,Satire,0.0
232,earki.com,"১৮:০৩, জানুয়ারি ২২, ২০১৯ ",Miscellaneous,Reporter,Unrelated,Satire,0.0
233,motikontho.wordpress.com,2013-10-28T12:21:26+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
234,channeldhaka.news,2019-06-12T16:24:15+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
235,sarcasmnews.fun,2018-10-02T16:47:17+00:00,Lifestyle,Reporter,Unrelated,Satire,0.0
236,bengalbeats.com,2019-05-05T15:01:56+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
237,channeldhaka.news,2017-08-24T16:56:59+00:00,Entertainment,Reporter,Related,Satire,0.0
238,channeldhaka.news,2019-02-07T16:37:52+00:00,International,আইনজীবী,Unrelated,Satire,0.0
239,channeldhaka.news,2017-12-28T16:21:25+00:00,Miscellaneous,Reporter,Related,Satire,0.0
240,channeldhaka.news,2018-09-14T13:27:13+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
241,bengalbeats.com,2019-06-25T17:16:54+00:00,Miscellaneous,Reporter,Unrelated,Satire,0.0
242,notunshokal.com,2019-05-23 20:27:17,Entertainment,reporter,Unrelated,Fake,0.0
243,earki.com,"সেম্বর ১০, ২০১৮ ",Entertainment,Reporter,Unrelated,Satire,0.0
